service_request_id,service_request_parent_id,sap_notification_number,date_requested,case_age_days,case_record_type,service_name,service_name_detail,date_closed,status,lat,lng,street_address,zipcode,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,specify_the_issue,referred,iamfloc,floc,public_url,public_description
191505,,150000828653.0,2017-05-30T17:01:00,21.0,TSW,Street Light Maintenance,,2017-06-21,Closed,32.70312104568427,-117.04413723059004,"7090 TUTHER WAY, 92114",,4.0,44.0,Skyline-Paradise Hills,,Phone,,,,SS-026959,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PlqeAAC,street light out for several days
191582,,150000828684.0,2017-05-30T19:51:00,14.0,TSW,Street Light Maintenance,,2017-06-14,Closed,32.71587322469122,-117.152031781261,1028 14th St,,3.0,4.0,Downtown,,Mobile,,,,SX-013810-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PmQrAAK,Street light out dark around business
191588,190554.0,,2017-05-30T20:07:00,87.0,TSW,Street Light Maintenance,,2017-08-26,Closed,32.7453069,-117.22180830000002,"3628 Plumosa Drive, San Diego, CA, United States",,2.0,30.0,Peninsula,,Web,,,,SS-021994-004,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PmSEAA0,"This is night 6 without street lights in Plumosa Drive!  Please fix asap...it's REALLY dark!!!
This is my second request...first after 3 nights."
191594,,150000828685.0,2017-05-30T20:36:00,9.0,TSW,Street Light Maintenance,,2017-06-09,Closed,32.914544,-117.088801,"10644-11682 Lakecrest Point San Diego, CA 92131",,5.0,34.0,Scripps Miramar Ranch,,Mobile,,,,SS-015887-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PmWLAA0,Street light bulb not working
191597,,150000828686.0,2017-05-30T20:39:00,23.0,TSW,Street Light Maintenance,,2017-06-23,Closed,32.715680273280206,-117.1494079941112,939 16th St,,3.0,4.0,Downtown,,Mobile,,,,SX-013812-004,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PmX4AAK,Street light out southeast corner
191601,,150000760236.0,2017-05-30T20:56:00,53.0,TSW,Street Light Maintenance,,2017-07-23,Closed,32.80309074385042,-117.25749940763754,"820 BERYL ST, 92109",,2.0,27.0,Pacific Beach,,Phone,,,,SS-004143-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PmZ5AAK,Street light out
191603,,150000828689.0,2017-05-30T20:58:00,30.0,TSW,Street Light Maintenance,,2017-06-30,Closed,32.80309074385042,-117.25749940763754,"835 BERYL ST, 92109",,2.0,27.0,Pacific Beach,,Phone,,,,SS-004143-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PmZLAA0,Street light out
191604,,150000828690.0,2017-05-30T20:59:00,9.0,TSW,Street Light Maintenance,,2017-06-09,Closed,32.80309074385042,-117.25749940763754,905 beryl st,,2.0,27.0,Pacific Beach,,Phone,,,,SX-006538-003,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PmZoAAK,Street light out
191605,,150000828692.0,2017-05-30T21:02:00,22.0,TSW,Street Light Maintenance,,2017-06-22,Closed,32.797204575167335,-117.24409544762312,"1376-1398 Grand Ave, San Diego, CA 92109, USA",,2.0,27.0,Pacific Beach,,Web,,,,SX-007063-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PmaIAAS,Street light out on the N/W corner of Grand ave and Gresham St.
191606,,150000828691.0,2017-05-30T21:02:00,9.0,TSW,Street Light Maintenance,,2017-06-09,Closed,32.80281646472142,-117.25877527760272,961 beryl st,,2.0,27.0,Pacific Beach,,Phone,,,,SS-004142-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PmaNAAS,Street light out
191607,,150000828693.0,2017-05-30T21:05:00,23.0,TSW,Street Light Maintenance,,2017-06-23,Closed,32.801475564442654,-117.2568460225018,"4801 Mission Blvd, San Diego, CA 92109, USA",,2.0,27.0,Pacific Beach,,Web,,,,SX-006726-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PmacAAC,Street light out at the N/E corner of Mission Blvd & Chalcedony St.
191608,,150000828694.0,2017-05-30T21:07:00,30.0,TSW,Street Light Maintenance,,2017-06-30,Closed,32.803010961266544,-117.25763910547158,"739 Beryl St, San Diego, CA 92109, USA",,2.0,27.0,Pacific Beach,,Web,,,,SX-006566-003,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PmarAAC,Street light out on the S/W corner of Mission Blvd & Beryl st. Oval shaped street light.
191613,,150000828696.0,2017-05-30T21:44:00,21.0,TSW,Street Light Maintenance,,2017-06-21,Closed,32.71673924292691,-117.1494488977987,1065 16th St,,3.0,4.0,Downtown,,Mobile,,,,SX-013812-003,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PmeeAAC,Southwest corner street light out city college
191624,,150000828705.0,2017-05-30T22:04:00,30.0,TSW,Street Light Maintenance,,2017-06-30,Closed,32.80319446700886,-117.2589086742301,4911 Dixie Dr,,2.0,27.0,Pacific Beach,,Mobile,,,,SS-009282-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PmguAAC,Light pole on east side of street
191625,,150000828702.0,2017-05-30T22:06:00,30.0,TSW,Street Light Maintenance,,2017-06-30,Closed,32.80370366762653,-117.2590271105219,4949 Crystal Dr,,2.0,27.0,Pacific Beach,,Mobile,,,,SX-006516-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006Pmh4AAC,All street lights out on Wilbur and crystal. At least 5. VERY DANGEROUS FOR PEDS/BICYCLISTS
191654,,150000828730.0,2017-05-31T06:28:00,28.0,TSW,Street Light Maintenance,,2017-06-29,Closed,32.8777827752918,-117.17263408114503,"CAM SANTA FE & MIRAMAR RD,, 92121",,6.0,15.0,Mira Mesa,,Phone,,,,SX-003450-003,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PnadAAC,ST LIGHT OUT ON EB SIDE
191655,,150000828731.0,2017-05-31T06:29:00,26.0,TSW,Street Light Maintenance,,2017-06-27,Closed,32.90503230180602,-117.17106274031084,"FLANDERS DR & CAM SANTA FE,, 92121",,6.0,15.0,Mira Mesa,,Phone,,,,SX-003124-004,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PncFAAS,EB ST LIGHT OUT
191788,,150000828812.0,2017-05-31T10:20:00,13.0,TSW,Street Light Maintenance,,2017-06-14,Closed,32.909518622280565,-117.15082295534977,"10506 AMANTHA AV, 92126",,6.0,15.0,Mira Mesa,,Phone,,,,SX-002908-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PrIiAAK,STREET LIGHT OUT AGAIN NOT EVEN A YEAR
191789,190925.0,,2017-05-31T10:21:00,27.0,TSW,Street Light Maintenance,,2017-06-28,Closed,32.842019313307595,-117.17904850660705,"5401 Limerick Ct, San Diego, CA 92117, USA",,6.0,6.0,Clairemont Mesa,,Web,,,,SX-004134-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PrJqAAK,Single Streetlight out at Limerick Ct/Limerick Ave intersection.
191851,,150000828853.0,2017-05-31T12:04:00,13.0,TSW,Street Light Maintenance,,2017-06-14,Closed,32.82193994168958,-117.15962680185244,"Balboa Ave & Jacob Dekema Freeway & I-805, San Diego, CA 92111, USA",,6.0,50.0,Kearny Mesa,,Web,,,,SS-003415-003,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006Pt6FAAS,Light Pole #3523 to the NB805 onramp is out. Makes pedestrian crossing very dangerous at night since it is before the crosswalk.
191898,,150000828893.0,2017-05-31T13:01:00,20.0,TSW,Street Light Maintenance,,2017-06-21,Closed,32.6970202,-117.0710456,"831 Stillwell Ave, San Diego, CA, United States",,4.0,11.0,Encanto Neighborhoods,,Web,,,,SS-025628-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006Pu5XAAS,"The street light is out in front of 831 Stillwell Ave San Diego.
 STILLWELL AV N/O WESMEAD ST 475' E/S"
191947,,150000828926.0,2017-05-31T14:31:00,69.0,TSW,Street Light Maintenance,,2017-08-09,Closed,32.949547540351254,-117.21156744880676,"12759 Ashley Falls Dr, San Diego, CA 92130, USA",,1.0,21.0,Carmel Valley,,Web,,,,SX-001528-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PvWZAA0,"Broken base plate, signage at Alberson and Ashley Falls."
191998,190925.0,,2017-05-31T16:16:00,27.0,TSW,Street Light Maintenance,,2017-06-28,Closed,32.84202318781802,-117.17904778058475,"5388 LIMERICK AV, 92117",,6.0,6.0,Clairemont Mesa,,Phone,,,,SX-004134-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PwPZAA0,S/L OUT
192007,,150000828987.0,2017-05-31T16:40:00,13.0,TSW,Street Light Maintenance,,2017-06-14,Closed,32.80976276875528,-117.1401606441335,Aero Dr,,6.0,50.0,Kearny Mesa,,Mobile,,,,SX-006035-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PwYbAAK,No power to the streetlights I mean the traffic signal sorry
192050,,150000828982.0,2017-05-31T17:36:00,28.0,TSW,Street Light Maintenance,,2017-06-29,Closed,32.81657033006914,-117.0763981256095,11779 Papagallo Ct,,7.0,47.0,Tierrasanta,,Mobile,,,,SS-021126-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PwoPAAS,
192150,,150000829010.0,2017-05-31T20:22:00,37.0,TSW,Street Light Maintenance,,2017-07-08,Closed,32.708541,-117.159483,"570 K Street San Diego, CA 92101",,3.0,4.0,Downtown,,Mobile,,,,BP-001187-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PxROAA0,Gaslamp  style street light powered off at night for over 3 months now leaving popular corner next to petco park dark
192158,192150.0,,2017-05-31T20:54:00,37.0,TSW,Street Light Maintenance,,2017-07-08,Closed,32.708541,-117.159483,"570 K Street San Diego, CA 92101",,3.0,4.0,Downtown,,Mobile,,,,BP-001187-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PxVGAA0,Gaslamp streetlight broken
192169,,150000829019.0,2017-05-31T21:55:00,13.0,TSW,Street Light Maintenance,,2017-06-14,Closed,32.743513095223115,-117.0718142018812,5804 Streamview Dr,,4.0,57.0,Mid-City:Eastern Area,,Mobile,,,,SX-011479-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PxaQAAS,Street light not working
192177,,150000829021.0,2017-05-31T22:57:00,26.0,TSW,Street Light Maintenance,,2017-06-27,Closed,33.03892033800107,-117.04753263862308,"12989-12999 Camino Ramillette, San Diego, CA 92128, USA",,5.0,31.0,Rancho Bernardo,,Web,,,,SX-000120-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006Pxe9AAC,
192231,,150000829060.0,2017-06-01T08:06:00,39.0,TSW,Street Light Maintenance,,2017-07-11,Closed,32.7494218,-117.108717,"4025 University Avenue, San Diego, CA, United States",,9.0,56.0,Mid-City:City Heights,,Web,,,,SX-010580-004,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PziDAAS,Second street light from west to east at the City Heights Transit Plaza is out
192233,,150000829036.0,2017-06-01T08:07:00,28.0,TSW,Street Light Maintenance,,2017-06-30,Closed,32.80197576110308,-117.25805943238882,"714 LAW ST, 92109",,2.0,27.0,Pacific Beach,,Phone,,,,SS-016207-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006Pzk9AAC,STREET LIGHTS OUT FROM 600-700 BLOCK
192237,,150000829058.0,2017-06-01T08:08:00,39.0,TSW,Street Light Maintenance,,2017-07-11,Closed,32.7498865,-117.1154115,"3604 University Avenue, San Diego, CA, United States",,9.0,56.0,Mid-City:City Heights,,Web,,,,SX-010568-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006PznIAAS,This street light at this location is constantly on and off and does need to be fixed
192258,,150000829119.0,2017-06-01T08:53:00,67.0,TSW,Street Light Maintenance,,2017-08-08,Closed,32.75238300000001,-117.059298,"4140 Bonillo Drive, San Diego, CA, United States",,4.0,57.0,Mid-City:Eastern Area,,Web,,,,SS-004550,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006Q0VyAAK,The street light in front ot 4140 Bonillo Dr. at the end of the CDS is out.
192395,,150000829139.0,2017-06-01T14:07:00,34.0,TSW,Street Light Maintenance,,2017-07-06,Closed,32.9246774,-117.1198255,"9636 Capricorn Way, San Diego, CA, United States",,6.0,15.0,Mira Mesa,,Web,,,,SS-006245-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006Q5QAAA0,"The street light on the concrete pole between 9636 and 9634 Capricorn Way is out for few nights now, which makes the street really dark at night."
192413,,150000829151.0,2017-06-01T14:56:00,169.0,TSW,Street Light Maintenance,,2017-11-17,Closed,32.951789284065654,-117.21053748054504,ASHLEY FALLS DR/HIDDEN DUNE CT NEC,,1.0,21.0,Carmel Valley,,Web,,,,SX-001456-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006Q624AAC,Broken base which looks unstable and dangerous.  Corner Ashley Falls and Hidden Dune.  Your immediate attention requested.
192416,,150000829171.0,2017-06-01T15:03:00,34.0,TSW,Street Light Maintenance,,2017-07-06,Closed,32.9246774,-117.1198255,"9636 Capricorn Way, San Diego, CA, United States",,6.0,15.0,Mira Mesa,,Web,,,,SS-006245-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006Q65mAAC,"The street light is out in front of 9636 Capricorn Way San Diego
pole type: concrete"
192433,,150000829167.0,2017-06-01T15:45:00,49.0,TSW,Street Light Maintenance,,2017-07-21,Closed,32.7130965935371,-117.1555344109583,743 10th Ave,,3.0,4.0,Downtown,,Mobile,,,,SS-000320,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006Q6OjAAK,There's a cover for wires near the top of a city light pole that's missing leaving wires exposed on west side of 10th between F & G closer to G
192440,,150000829184.0,2017-06-01T16:13:00,82.0,TSW,Street Light Maintenance,,2017-08-22,Closed,32.70851,-117.129599,"3016-3020 K Street San Diego, CA 92102",,8.0,37.0,Southeastern San Diego,,Mobile,,,,SX-014487-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006Q6ZmAAK,Light Out
192556,,150000829188.0,2017-06-01T21:49:00,12.0,TSW,Street Light Maintenance,,2017-06-14,Closed,32.80266521390828,-117.2274968229984,2303 Garnet Ave,,2.0,27.0,Pacific Beach,,Mobile,,,,SX-006632-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006Q7WiAAK,Street light at corner of intersection missing cover
192575,191624.0,,2017-06-01T23:13:00,28.0,TSW,Street Light Maintenance,,2017-06-30,Closed,32.80334544458022,-117.25891715655,4919 Dixie Dr,,2.0,27.0,Pacific Beach,,Mobile,,,,SS-009282-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006Q7eUAAS,Lights not working
192609,,150000829204.0,2017-06-02T07:15:00,148.0,TSW,Street Light Maintenance,,2017-10-29,Closed,32.7261815,-117.24544070000002,"1069 Savoy Street, San Diego, CA, United States",,2.0,30.0,Peninsula,,Web,,,,SX-012954-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006Q8vTAAS,Several street lights are flickering starting at corner Tarento Drive and Savoy Street all the way to Santa Barbara Street and possibly beyond.
192612,,150000829235.0,2017-06-02T07:27:00,11.0,TSW,Street Light Maintenance,,2017-06-14,Closed,32.8629205,-117.2222946,"7974 Caminito Dia, San Diego, CA, United States",,1.0,99.0,University,,Web,,,,SS-022983-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006Q95TAAS,"Street Light between buildings 7964 & 7974 Caminito Dia was out on
Friday and Saturday. On Sunday the light was working.
Please have electrician ensure there is not a voltage and or short problem
Sincerely,"
192625,,150000829304.0,2017-06-02T07:59:00,115.0,TSW,Street Light Maintenance,,2017-09-26,Closed,32.7449075,-117.23240450000004,"2312 Famosa Boulevard, San Diego, CA, United States",,2.0,30.0,Peninsula,,Web,,,,BP-000906-018,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006Q9WeAAK,light poles 14 and 16 are not on. On grass area at bottom of slope near playground
192720,,150000829292.0,2017-06-02T10:35:00,11.0,TSW,Street Light Maintenance,,2017-06-14,Closed,32.74705,-117.25300199999998,"5072 Niagara Avenue, San Diego, CA, United States",,2.0,23.0,Ocean Beach,,Web,,,,SS-019893,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QBlAAAW,"first street light north of the pier in the parking lot, metal spike strip hanging from kite string over parking lot. this is a safety issue to the public."
192785,,150000829272.0,2017-06-02T12:56:00,11.0,TSW,Street Light Maintenance,,2017-06-14,Closed,32.72299814319019,-117.16650877065165,"1632 STATE ST, 92101",,3.0,4.0,Downtown,,Phone,,,,SS-025575-003,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QDr5AAG,S/L OUT
192786,,150000829275.0,2017-06-02T12:58:00,11.0,TSW,Street Light Maintenance,,2017-06-14,Closed,32.721954462077186,-117.16649954331572,"1620 STATE ST, 92101",,3.0,4.0,Downtown,,Phone,,,,SS-025575-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QDtVAAW,S/L ON 24/7
192787,,150000829379.0,2017-06-02T13:01:00,11.0,TSW,Street Light Maintenance,,2017-06-14,Closed,32.9191061,-117.1416246,"8503 Summerdale Rd, San Diego, CA, United States",,6.0,15.0,Mira Mesa,,Web,,,,SS-025781,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QDvgAAG,"Street light on Summerdale Rd. has been out for sometime, very dark and we've had break ins concerning tenants cars. Also car theft in complex."
192788,,150000829276.0,2017-06-02T13:02:00,11.0,TSW,Street Light Maintenance,,2017-06-14,Closed,32.72299814319019,-117.16650877065165,"1631 STATE ST, 92101",,3.0,4.0,Downtown,,Phone,,,,SS-025575-006,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QDwUAAW,S/L ON 24/7
192896,,150000829403.0,2017-06-02T15:53:00,73.0,TSW,Street Light Maintenance,,2017-08-15,Closed,32.72542545303976,-117.24941792432868,"4300-4310 Piedmont Dr, San Diego, CA 92107, USA",,2.0,30.0,Peninsula,,Web,,,,SX-013016-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QFlPAAW,"On the corner of Alexandria St. and Piedmont near Sunset View Elementary there is a streetlight with the glass hanging loosely off. Since it's near the school, children walk by this streetlight daily and some hang on the pole, etc. It looks like the glass could fall any minute and it's a safety issue and needs to be secured. Thank you."
192897,,150000829387.0,2017-06-02T15:58:00,6.0,TSW,Street Light Maintenance,,2017-06-09,Closed,32.71163310824946,-117.1606482719177,422 Market St,,3.0,4.0,Downtown,,Mobile,,,,SS-017568,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QFnKAAW,Green curb fading can't read the 15 minute time zone
192931,,150000829373.0,2017-06-02T17:14:00,11.0,TSW,Street Light Maintenance,,2017-06-14,Closed,32.8162895981528,-117.2008357477535,4135 Clairemont Dr,,6.0,6.0,Clairemont Mesa,,Mobile,,,,SX-005581-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QGB2AAO,Street light on during the day
192934,,150000829418.0,2017-06-02T17:18:00,45.0,TSW,Street Light Maintenance,,2017-07-18,Closed,32.743095,-117.1817466666667,1832 W Washington St,,3.0,42.0,Uptown,,Mobile,,,,SX-011388-004,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QGA5AAO,Not sure what's going on here
192953,,150000776633.0,2017-06-02T17:54:00,33.0,TSW,Street Light Maintenance,,2017-07-06,Closed,32.7452378,-117.2234042,"2660 Narcissus Drive, San Diego, CA, United States",,2.0,30.0,Peninsula,,Phone,,,,SS-019648-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QGHAAA4,Street light out.
192967,,150000829381.0,2017-06-02T18:30:00,146.0,TSW,Street Light Maintenance,,2017-10-27,Closed,32.89919687515409,-117.15797691268926,"7700 Caffey Ln, San Diego, CA 92126, USA",,6.0,15.0,Mira Mesa,,Web,,,,SX-003307-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QGL2AAO,"The light is not out. This ""report a problem site"" is the only avenue I found to report our street names on the street light pole are missing. Ever since the pole was replaced / upgraded with a antenna on it, the contractor did not reinstall the 2 street signs. This issue is over a year old and we feel this is a safety issue for emergency response teams ie; EMT, Police and Fire Dept, also normal delivery agencies. I hope this helps to get this resolved, by the way I even talked to the contractors working on the antenna a few times - obviously got nowhere, thank you"
192987,,150000829378.0,2017-06-02T19:35:00,127.0,TSW,Street Light Maintenance,,2017-10-08,Closed,32.6959781,-117.12531339999998,2859 National Avenue and 32nd Street,,8.0,37.0,Southeastern San Diego,,Web,,,,SX-015356-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QGVCAA4,Red signal light out on above the sticker label 13496 below banner holder.
193003,,150000829374.0,2017-06-02T21:11:00,26.0,TSW,Street Light Maintenance,,2017-06-29,Closed,32.8257,-117.086203,"11298 Carroza Court San Diego, CA 92124",,7.0,47.0,Tierrasanta,,Mobile,,,,SS-006561-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QGfJAAW,Street light out.
193031,,150000829380.0,2017-06-02T23:32:00,33.0,TSW,Street Light Maintenance,,2017-07-06,Closed,32.9418875,-117.1530719,"7846 Pipit Place, San Diego, CA, United States",,6.0,29.0,Rancho Penasquitos,,Web,,,,SS-021859-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QGn3AAG,Street Lamp is not on at night
193036,,150000829385.0,2017-06-03T02:07:00,32.0,TSW,Street Light Maintenance,,2017-07-06,Closed,32.749663727425705,-117.20614616603144,"ROSECRANS ST & MIDWAY DR,, 92110",,2.0,14.0,Midway-Pacific Highway,,Phone,,,,SX-010500-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QGqHAAW,PER SDPD ST LIGHT HIT AT THE INTERSECTION.
193162,,150000829463.0,2017-06-03T13:38:00,25.0,TSW,Street Light Maintenance,,2017-06-29,Closed,32.784117445880355,-117.2529383960865,3772 Mission Blvd,,2.0,18.0,Mission Beach,,Mobile,,,,SS-018521,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QHqXAAW,Corner of Redondo Ct & Mission Blvd in front of Surf Rider Pizza.
193340,,150000829488.0,2017-06-03T20:13:00,25.0,TSW,Street Light Maintenance,,2017-06-29,Closed,32.711534332514475,-117.1533572954285,1228?1298 Market St,,3.0,4.0,Downtown,,Mobile,,,,SS-017573-008,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QIQGAA4,1245 market street street lights out in front of 7-11 store
193345,,150000829486.0,2017-06-03T20:42:00,25.0,TSW,Street Light Maintenance,,2017-06-29,Closed,32.71501114595003,-117.1528021619815,901?971 13th St,,3.0,4.0,Downtown,,Mobile,,,,SX-013900-004,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QIRYAA4,Street light out around Salvation Army donation stations dark around the area
193355,,150000829469.0,2017-06-03T21:24:00,25.0,TSW,Street Light Maintenance,,2017-06-29,Closed,32.695927576280326,-117.13429282960936,"I 5 SB & NATIONAL AV,, 92113",,8.0,37.0,Southeastern San Diego,,Phone,,,,SS-019685-005,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QITAAA4,ST LIGHT OUT
193405,,150000829501.0,2017-06-04T08:12:00,23.0,TSW,Street Light Maintenance,,2017-06-28,Closed,32.841916791764646,-117.27296644225844,"7603 Girard Ave, La Jolla, CA 92037, USA",,1.0,10.0,La Jolla,,Web,,,,SX-004119-003,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QIn0AAG,"All street lights out at the intersection of Girard Ave & Torrey Pines Rd
The ones on the same poles as the traffic lights"
193406,190019.0,,2017-06-04T08:14:00,17.0,TSW,Street Light Maintenance,,2017-06-22,Closed,32.827513828121894,-117.26123410522324,"1430-6302 Muirlands Dr, La Jolla, CA 92037, USA",,1.0,10.0,La Jolla,,Web,,,,SX-004855-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QIn5AAG,Street light out where La Jolla Mesa Dr & Muirlands Dr intersect. New light pole is not on at night
193717,149453.0,,2017-06-04T20:43:00,18.0,TSW,Street Light Maintenance,,2017-06-23,Closed,32.751543,-117.142779,N32.75 E117.14,,3.0,28.0,North Park,,Mobile,,,,SS-001949-003,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QK8YAAW,Solar light doesn't work.
193724,,,2017-06-04T21:41:00,1.0,TSW,Street Light Maintenance,,2017-06-05,Closed,33.0068409,-117.1088987,"15228 Cayenne Creek Ct, San Diego, CA, United States",,,,,,Web,,,,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QKGcAAO,"Light will not stay on at night, it keeps cycling off and on."
193725,,150000829557.0,2017-06-04T22:16:00,22.0,TSW,Street Light Maintenance,,2017-06-27,Closed,32.905316,-117.13383399999998,"8851 Gold Coast Drive, San Diego, CA, United States",,6.0,15.0,Mira Mesa,,Web,,,,SX-003099-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QKKPAA4,The light has been not on for several weeks.
193730,,150000829558.0,2017-06-04T22:52:00,23.0,TSW,Street Light Maintenance,,2017-06-28,Closed,32.555159,-117.045385,"110 Sellsway Street San Ysidro, CA 92173",,8.0,33.0,San Ysidro,,Mobile,,,,SS-024727-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QKMlAAO,At the corner of Cypress Dr. And Sellsway st. All the way up to the Beyer trolley station
193733,,150000829574.0,2017-06-04T23:34:00,24.0,TSW,Street Light Maintenance,,2017-06-29,Closed,32.7554087,-117.1278044,"3096 el cajon blvd, san diego, ca",,3.0,28.0,North Park,,Web,,,,SX-009917-003,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QKPeAAO,"Street lamp out with Illinois St name blade & banner holder, corner of El Cajon Blvd and Illinois Street"
193741,,150000829582.0,2017-06-05T05:10:00,21.0,TSW,Street Light Maintenance,,2017-06-27,Closed,32.9193294,-117.081975,"10666 Carillon Court, San Diego, CA, United States",,5.0,34.0,Scripps Miramar Ranch,,Web,,,,SS-006297-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QKeKAAW,Light has gone out completely
193748,,150000829583.0,2017-06-05T06:03:00,35.0,TSW,Street Light Maintenance,,2017-07-11,Closed,32.9394534,-117.2406815,carmel mountain/ el camino real,,1.0,21.0,Carmel Valley,,Web,,,,SS-010067-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QL1YAAW,light will be on camino real just north of carmel mtn on east side of st
193789,,150000829628.0,2017-06-05T07:41:00,23.0,TSW,Street Light Maintenance,,2017-06-29,Closed,32.8348014,-117.2101955,"4960 Gaylord Drive, San Diego, CA, United States",,6.0,6.0,Clairemont Mesa,,Web,,,,SX-004455-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QMUHAA4,"LOCATION: GAYLORD DR @ MARTHA ST W/S 
Type: 85 W Induction Light
POLE NBR: JP4956 
  Problem : The guy lines on      the pole have enough slack that they are only about 6' over the  sidewalk. The yellow plastic sleeve has slide down to the anchor in the ground."
193801,,150000829629.0,2017-06-05T08:01:00,23.0,TSW,Street Light Maintenance,,2017-06-29,Closed,32.9285364,-117.14550300000002,"11365 Trebol Street, San Diego, CA, United States",,6.0,15.0,Mira Mesa,,Web,,,,SS-026787-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QMnOAAW,"LOCATION: TREBOL ST S/O CALLE PINO 220' E/S , the light is in front of 11365 Trebol St. San Diego.
POLE NBR: 11363"
193921,193801.0,,2017-06-05T11:13:00,23.0,TSW,Street Light Maintenance,,2017-06-29,Closed,32.9285364,-117.14550300000002,"11365 Trebol Street, San Diego, CA, United States",,6.0,15.0,Mira Mesa,,Web,,,,SS-026787-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000006QQ9LAAW,Light is out.
